PASSENGERS,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,YEAR,MONTH
9.00,6F,"Fox Aircraft, LLC",14130,PKA,12853,KWN,2026,1
9.00,6F,"Fox Aircraft, LLC",14234,PQS,11550,EMK,2026,1
9.00,6F,"Fox Aircraft, LLC",14234,PQS,14718,SCM,2026,1
9.00,6F,"Fox Aircraft, LLC",14627,RSH,11550,EMK,2026,1
9.00,6F,"Fox Aircraft, LLC",14627,RSH,12807,KSM,2026,2
9.00,6F,"Fox Aircraft, LLC",14627,RSH,13369,MLL,2026,1
9.00,6F,"Fox Aircraft, LLC",14627,RSH,14234,PQS,2026,1
9.00,6F,"Fox Aircraft, LLC",14627,RSH,14718,SCM,2026,2
9.00,6F,"Fox Aircraft, LLC",14718,SCM,13369,MLL,2026,1
9.00,6F,"Fox Aircraft, LLC",14718,SCM,14627,RSH,2026,2
9.00,6F,"Fox Aircraft, LLC",15085,SXP,10551,BET,2026,2
9.00,6F,"Fox Aircraft, LLC",15257,TLT,10241,AKI,2026,2
9.00,6F,"Fox Aircraft, LLC",15478,UNK,15554,VAK,2026,2
9.00,6F,"Fox Aircraft, LLC",15554,VAK,10551,BET,2026,1
9.00,6F,"Fox Aircraft, LLC",15554,VAK,11227,CYF,2026,1
9.00,6F,"Fox Aircraft, LLC",15554,VAK,15478,UNK,2026,2
9.00,6F,"Fox Aircraft, LLC",15554,VAK,15887,WWT,2026,2
9.00,6F,"Fox Aircraft, LLC",15794,WMO,11941,GLV,2026,2
9.00,6F,"Fox Aircraft, LLC",15798,WNA,12853,KWN,2026,1
9.00,6F,"Fox Aircraft, LLC",15862,WTL,12853,KWN,2026,1
9.00,6F,"Fox Aircraft, LLC",15862,WTL,12855,KWT,2026,2
9.00,6F,"Fox Aircraft, LLC",15862,WTL,13894,OOK,2026,1
9.00,6F,"Fox Aircraft, LLC",15887,WWT,10551,BET,2026,2
9.00,6F,"Fox Aircraft, LLC",15887,WWT,15554,VAK,2026,1
9.00,7S,Ryan Air f/k/a Arctic Transportation,12676,KGX,12087,HCR,2026,2
9.00,7S,Ryan Air f/k/a Arctic Transportation,12831,KUK,12719,KLG,2026,1
9.00,7S,Ryan Air f/k/a Arctic Transportation,14627,RSH,10304,ANI,2026,2
9.00,8E,Bering Air Inc.,10139,ABL,11411,DRG,2026,2
9.00,8E,Bering Air Inc.,10640,BKC,11411,DRG,2026,2
9.00,8E,Bering Air Inc.,10640,BKC,12844,KVL,2026,1
9.00,8E,Bering Air Inc.,10640,BKC,12844,KVL,2026,2
9.00,8E,Bering Air Inc.,10640,BKC,13942,ORV,2026,1
9.00,8E,Bering Air Inc.,11411,DRG,10139,ABL,2026,2
9.00,8E,Bering Air Inc.,11550,EMK,12769,KOT,2026,1
9.00,8E,Bering Air Inc.,11845,GAM,14856,SKK,2026,1
9.00,8E,Bering Air Inc.,11845,GAM,15478,UNK,2026,2
9.00,8E,Bering Air Inc.,12704,KKA,11535,ELI,2026,1
9.00,8E,Bering Air Inc.,12769,KOT,11550,EMK,2026,1
9.00,8E,Bering Air Inc.,12769,KOT,13434,MOU,2026,1
9.00,8E,Bering Air Inc.,12844,KVL,10640,BKC,2026,1
9.00,8E,Bering Air Inc.,13434,MOU,12769,KOT,2026,1
9.00,8E,Bering Air Inc.,13873,OME,11845,GAM,2026,1
9.00,8E,Bering Air Inc.,13942,ORV,10640,BKC,2026,1
9.00,8E,Bering Air Inc.,13970,OTZ,13942,ORV,2026,1
9.00,8E,Bering Air Inc.,14102,PHO,15861,WTK,2026,1
9.00,8E,Bering Air Inc.,14805,SHH,12822,KTS,2026,1
9.00,8E,Bering Air Inc.,14805,SHH,13942,ORV,2026,2
9.00,8E,Bering Air Inc.,14805,SHH,15478,UNK,2026,2
9.00,8E,Bering Air Inc.,14856,SKK,15785,WLK,2026,1
9.00,8E,Bering Air Inc.,15278,TNC,13873,OME,2026,1
9.00,8E,Bering Air Inc.,15785,WLK,14856,SKK,2026,1
9.00,8E,Bering Air Inc.,15794,WMO,15478,UNK,2026,2
9.00,8E,Bering Air Inc.,15861,WTK,12844,KVL,2026,1
9.00,8E,Bering Air Inc.,15861,WTK,13942,ORV,2026,1
9.00,8E,Bering Air Inc.,15861,WTK,14485,RDB,2026,1
9.00,8V,Wright Air Service,10754,BRW,10225,AIN,2026,1
9.00,8V,Wright Air Service,10754,BRW,10247,AKP,2026,2
9.00,8V,Wright Air Service,11630,FAI,14474,RBY,2026,1
9.00,8V,Wright Air Service,12087,HCR,11630,FAI,2026,2
9.00,8V,Wright Air Service,12214,HSL,12868,KYU,2026,1
9.00,8V,Wright Air Service,13196,MCG,11630,FAI,2026,2
9.00,8V,Wright Air Service,13415,MNT,15124,TAL,2026,1
9.00,8V,Wright Air Service,13768,NUL,12868,KYU,2026,1
9.00,8V,Wright Air Service,13768,NUL,12868,KYU,2026,2
9.00,8V,Wright Air Service,14102,PHO,14125,PIZ,2026,2
9.00,8V,Wright Air Service,14804,SHG,11630,FAI,2026,2
9.00,8V,Wright Air Service,15124,TAL,12214,HSL,2026,2
9.00,AA,American Airlines Inc.,13930,ORD,14492,RDU,2026,2
9.00,AN,"ADVANCED AIR, LLC",10140,ABQ,12177,HOB,2026,2
9.00,AN,"ADVANCED AIR, LLC",12127,HHR,14831,SJC,2026,2
9.00,AN,"ADVANCED AIR, LLC",12211,HSH,13194,MCE,2026,1
9.00,AN,"ADVANCED AIR, LLC",14831,SJC,12127,HHR,2026,2
9.00,AN,"ADVANCED AIR, LLC",14908,SNA,12889,LAS,2026,1
9.00,DL,Delta Air Lines Inc.,11109,COS,11292,DEN,2026,1
9.00,DL,Delta Air Lines Inc.,11433,DTW,11540,ELP,2026,2
9.00,GV,Grant Aviation,10237,AKB,11445,DUT,2026,2
9.00,GV,Grant Aviation,10245,AKN,11511,EGX,2026,1
9.00,GV,Grant Aviation,10245,AKN,12294,IGG,2026,1
9.00,GV,Grant Aviation,10245,AKN,12784,KPV,2026,2
9.00,GV,Grant Aviation,10551,BET,12831,KUK,2026,1
9.00,GV,Grant Aviation,11336,DLG,12671,KGK,2026,2
9.00,GV,Grant Aviation,12294,IGG,12720,KLL,2026,1
9.00,GV,Grant Aviation,12671,KGK,11336,DLG,2026,2
9.00,GV,Grant Aviation,12671,KGK,15293,TOG,2026,2
9.00,GV,Grant Aviation,12720,KLL,10245,AKN,2026,1
9.00,GV,Grant Aviation,12720,KLL,12294,IGG,2026,1
9.00,GV,Grant Aviation,12841,KVC,10917,CDB,2026,1
9.00,GV,Grant Aviation,12853,KWN,11492,EEK,2026,2
9.00,GV,Grant Aviation,14119,PIP,10245,AKN,2026,2
9.00,GV,Grant Aviation,15012,STG,11445,DUT,2026,2
9.00,GV,Grant Aviation,15293,TOG,12671,KGK,2026,2
9.00,HAQ,Hamilton Jetport Limited,10444,AXA,10397,ATL,2026,1
9.00,HAQ,Hamilton Jetport Limited,14050,PDK,10444,AXA,2026,1
9.00,I4,Scott Air LLC dba Island Air Express,12610,KAE,12728,KLW,2026,2
9.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,11997,GST,14828,SIT,2026,2
9.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,12523,JNU,11997,GST,2026,2
9.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,12610,KAE,14797,SGY,2026,1
9.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,15231,TKE,12523,JNU,2026,2
9.00,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",13196,MCG,13676,NIB,2026,2
9.00,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",15160,TCT,13196,MCG,2026,2
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10416,AUK,12807,KSM,2026,1
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,12709,KKI,2026,1
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,12779,KPN,2026,1
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12779,KPN,12851,KWK,2026,2
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12807,KSM,13369,MLL,2026,2
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13369,MLL,12807,KSM,2026,2
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13434,MOU,12807,KSM,2026,2
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13894,OOK,14718,SCM,2026,1
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14282,PTU,11952,GNU,2026,2
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14627,RSH,12719,KLG,2026,1
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14718,SCM,13894,OOK,2026,1
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15085,SXP,11550,EMK,2026,1
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15085,SXP,12769,KOT,2026,1
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15257,TLT,12709,KKI,2026,2
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15887,WWT,10551,BET,2026,2
9.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10411,AUA,12197,HPN,2026,1
9.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10519,BCT,11764,FRG,2026,2
9.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11764,FRG,10519,BCT,2026,2
9.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13502,MTJ,15167,TEB,2026,1
9.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15304,TPA,10693,BNA,2026,1
9.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15304,TPA,10693,BNA,2026,2
9.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15582,VEL,15582,VEL,2026,1
9.00,LNY,"Western Aircraft, dba Lanai Air",13034,LNY,12982,LIH,2026,1
9.00,LNY,"Western Aircraft, dba Lanai Air",13034,LNY,13830,OGG,2026,1
9.00,MX,Breeze Aviation Group DBA  Breeze,12892,LAX,14314,PVU,2026,2
9.00,QX,Horizon Air,14679,SAN,10713,BOI,2026,1
9.00,TI,Tropic Ocean Airways LLC,11911,GHC,14635,RSW,2026,1
9.00,TI,Tropic Ocean Airways LLC,13289,MHH,13898,OPF,2026,1
9.00,TI,Tropic Ocean Airways LLC,13898,OPF,13289,MHH,2026,1
9.00,TJ,Tradewind Aviation,11534,ELH,11697,FLL,2026,2
9.00,TJ,Tradewind Aviation,11624,EYW,15304,TPA,2026,1
9.00,TJ,Tradewind Aviation,11697,FLL,13605,NAS,2026,2
9.00,TJ,Tradewind Aviation,11827,FXE,13289,MHH,2026,2
9.00,TJ,Tradewind Aviation,14884,SLU,14843,SJU,2026,1
9.00,TJ,Tradewind Aviation,15030,SUA,11534,ELH,2026,1
9.00,UA,United Air Lines Inc.,10423,AUS,11042,CLE,2026,1
9.00,UA,United Air Lines Inc.,10423,AUS,13204,MCO,2026,2
9.00,UA,United Air Lines Inc.,10800,BUR,12264,IAD,2026,1
9.00,UA,United Air Lines Inc.,10821,BWI,13495,MSY,2026,2
9.00,UA,United Air Lines Inc.,10994,CHS,16229,YVR,2026,2
9.00,UA,United Air Lines Inc.,11057,CLT,13495,MSY,2026,2
9.00,UA,United Air Lines Inc.,11278,DCA,13487,MSP,2026,2
9.00,UA,United Air Lines Inc.,11986,GRR,11278,DCA,2026,1
9.00,UA,United Air Lines Inc.,12264,IAD,14908,SNA,2026,1
9.00,UA,United Air Lines Inc.,12889,LAS,10423,AUS,2026,2
9.00,UA,United Air Lines Inc.,12892,LAX,13303,MIA,2026,1
9.00,UA,United Air Lines Inc.,12953,LGA,14057,PDX,2026,2
9.00,UA,United Air Lines Inc.,13487,MSP,11986,GRR,2026,1
9.00,UA,United Air Lines Inc.,13495,MSY,13871,OMA,2026,2
9.00,UA,United Air Lines Inc.,13495,MSY,14262,PSP,2026,2
9.00,UA,United Air Lines Inc.,13931,ORF,14570,RNO,2026,2
9.00,UA,United Air Lines Inc.,14107,PHX,11697,FLL,2026,2
9.00,UA,United Air Lines Inc.,14107,PHX,13486,MSO,2026,1
9.00,UA,United Air Lines Inc.,14122,PIT,14107,PHX,2026,2
9.00,UA,United Air Lines Inc.,14492,RDU,13204,MCO,2026,2
9.00,UA,United Air Lines Inc.,14524,RIC,12441,JAC,2026,2
9.00,UA,United Air Lines Inc.,14679,SAN,11603,EUG,2026,2
9.00,UA,United Air Lines Inc.,14679,SAN,12451,JAX,2026,2
9.00,UA,United Air Lines Inc.,14679,SAN,12982,LIH,2026,1
9.00,UA,United Air Lines Inc.,14683,SAT,11298,DFW,2026,2
9.00,UA,United Air Lines Inc.,14689,SBA,12266,IAH,2026,1
9.00,UA,United Air Lines Inc.,14771,SFO,14576,ROC,2026,1
9.00,UA,United Air Lines Inc.,14869,SLC,10423,AUS,2026,1
9.00,UA,United Air Lines Inc.,14869,SLC,11042,CLE,2026,2
9.00,UA,United Air Lines Inc.,15016,STL,12441,JAC,2026,1
9.00,V8,Iliamna Air Taxi,12671,KGK,12321,ILI,2026,2
9.00,VJT,VistaJet Limited,10575,BGI,10397,ATL,2026,1
9.00,VJT,VistaJet Limited,10575,BGI,11697,FLL,2026,1
9.00,VJT,VistaJet Limited,10666,BLI,15868,WUH,2026,1
9.00,VJT,VistaJet Limited,10856,BZZ,12264,IAD,2026,2
9.00,VJT,VistaJet Limited,10856,BZZ,12889,LAS,2026,2
9.00,VJT,VistaJet Limited,11697,FLL,15258,TLV,2026,1
9.00,VJT,VistaJet Limited,12889,LAS,10872,CAI,2026,2
9.00,VJT,VistaJet Limited,12889,LAS,15868,WUH,2026,1
9.00,VJT,VistaJet Limited,12892,LAX,12169,HND,2026,2
9.00,VJT,VistaJet Limited,12892,LAX,14918,SNN,2026,1
9.00,VJT,VistaJet Limited,13204,MCO,11915,GIG,2026,2
9.00,VJT,VistaJet Limited,14312,PVR,13303,MIA,2026,2
9.00,VJT,VistaJet Limited,15167,TEB,13094,LTN,2026,1
9.00,VJT,VistaJet Limited,16321,ZRH,12889,LAS,2026,1
9.00,VJT,VistaJet Limited,16321,ZRH,15167,TEB,2026,1
9.00,VJT,VistaJet Limited,17057,JHF,13303,MIA,2026,1
9.00,WN,Southwest Airlines Co.,10140,ABQ,12206,HRL,2026,1
9.00,WN,Southwest Airlines Co.,10140,ABQ,15624,VPS,2026,1
9.00,WN,Southwest Airlines Co.,10279,AMA,13796,OAK,2026,1
9.00,WN,Southwest Airlines Co.,10397,ATL,14307,PVD,2026,2
9.00,WN,Southwest Airlines Co.,10693,BNA,11603,EUG,2026,1
9.00,WN,Southwest Airlines Co.,10693,BNA,12896,LBB,2026,1
9.00,WN,Southwest Airlines Co.,10821,BWI,14570,RNO,2026,1
9.00,WN,Southwest Airlines Co.,11042,CLE,10994,CHS,2026,1
9.00,WN,Southwest Airlines Co.,11057,CLT,11540,ELP,2026,1
9.00,WN,Southwest Airlines Co.,11066,CMH,13158,MAF,2026,2
9.00,WN,Southwest Airlines Co.,11278,DCA,11109,COS,2026,1
9.00,WN,Southwest Airlines Co.,11433,DTW,10800,BUR,2026,1
9.00,WN,Southwest Airlines Co.,11433,DTW,11697,FLL,2026,2
9.00,WN,Southwest Airlines Co.,11540,ELP,14262,PSP,2026,1
9.00,WN,Southwest Airlines Co.,11540,ELP,14771,SFO,2026,1
9.00,WN,Southwest Airlines Co.,11540,ELP,15016,STL,2026,1
9.00,WN,Southwest Airlines Co.,11540,ELP,15304,TPA,2026,1
9.00,WN,Southwest Airlines Co.,11540,ELP,15304,TPA,2026,2
9.00,WN,Southwest Airlines Co.,11638,FAT,15016,STL,2026,2
9.00,WN,Southwest Airlines Co.,11697,FLL,11042,CLE,2026,2
9.00,WN,Southwest Airlines Co.,11697,FLL,14100,PHL,2026,1
9.00,WN,Southwest Airlines Co.,11884,GEG,10792,BUF,2026,2
9.00,WN,Southwest Airlines Co.,12094,HDN,14524,RIC,2026,2
9.00,WN,Southwest Airlines Co.,12191,HOU,10257,ALB,2026,1
9.00,WN,Southwest Airlines Co.,12191,HOU,11603,EUG,2026,1
9.00,WN,Southwest Airlines Co.,12391,ISP,10693,BNA,2026,1
9.00,WN,Southwest Airlines Co.,12391,ISP,14107,PHX,2026,1
9.00,WN,Southwest Airlines Co.,12448,JAN,10257,ALB,2026,1
9.00,WN,Southwest Airlines Co.,12954,LGB,10257,ALB,2026,2
9.00,WN,Southwest Airlines Co.,12954,LGB,13244,MEM,2026,1
9.00,WN,Southwest Airlines Co.,12992,LIT,12953,LGA,2026,1
9.00,WN,Southwest Airlines Co.,13342,MKE,10140,ABQ,2026,2
9.00,WN,Southwest Airlines Co.,13851,OKC,15376,TUS,2026,2
9.00,WN,Southwest Airlines Co.,13871,OMA,10140,ABQ,2026,1
9.00,WN,Southwest Airlines Co.,13871,OMA,13891,ONT,2026,1
9.00,WN,Southwest Airlines Co.,13891,ONT,11540,ELP,2026,1
9.00,WN,Southwest Airlines Co.,14321,PWM,14635,RSW,2026,1
9.00,WN,Southwest Airlines Co.,14685,SAV,14893,SMF,2026,2
9.00,WN,Southwest Airlines Co.,14689,SBA,14570,RNO,2026,2
9.00,WN,Southwest Airlines Co.,14747,SEA,13198,MCI,2026,1
9.00,WN,Southwest Airlines Co.,14831,SJC,12896,LBB,2026,1
9.00,WN,Southwest Airlines Co.,14831,SJC,13204,MCO,2026,2
9.00,WN,Southwest Airlines Co.,14831,SJC,15376,TUS,2026,1
9.00,WN,Southwest Airlines Co.,15370,TUL,11042,CLE,2026,1
9.00,WN,Southwest Airlines Co.,15370,TUL,14893,SMF,2026,1
9.00,WN,Southwest Airlines Co.,15376,TUS,10529,BDL,2026,1
9.00,YX,Republic Airline,11057,CLT,14574,ROA,2026,2
9.00,YX,Republic Airline,12339,IND,16271,YYZ,2026,1
9.00,YX,Republic Airline,14492,RDU,10821,BWI,2026,2
10.00,13Q,Chartright Air Inc.,12191,HOU,16042,YEG,2026,2
10.00,13Q,Chartright Air Inc.,15167,TEB,16271,YYZ,2026,2
10.00,13Q,Chartright Air Inc.,16257,YYC,12191,HOU,2026,2
10.00,13Q,Chartright Air Inc.,16271,YYZ,10329,APF,2026,1
10.00,24Q,Jet Story,12987,LIN,10721,BOS,2026,2
10.00,25Q,Mjet GmbH,12478,JFK,14453,RAK,2026,2
10.00,25Q,Mjet GmbH,12478,JFK,15092,SYD,2026,2
10.00,26Q,Albinati aviation Limited,10721,BOS,12987,LIN,2026,2
10.00,27Q,"Jet Aviation Flight Services, Inc.",10444,AXA,13303,MIA,2026,1
10.00,27Q,"Jet Aviation Flight Services, Inc.",11298,DFW,13232,MDW,2026,1
10.00,27Q,"Jet Aviation Flight Services, Inc.",12441,JAC,14262,PSP,2026,2
10.00,27Q,"Jet Aviation Flight Services, Inc.",13232,MDW,14027,PBI,2026,1
10.00,27Q,"Jet Aviation Flight Services, Inc.",13898,OPF,12197,HPN,2026,1
10.00,27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,12264,IAD,2026,1
10.00,2E,Smokey Bay Air Inc.,12184,HOM,12184,HOM,2026,1
10.00,2O,Island Air Service,10170,ADQ,12721,KLN,2026,1
10.00,2O,Island Air Service,11299,DGB,10056,A43,2026,2
10.00,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,13289,MHH,15167,TEB,2026,1
10.00,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,14153,PLS,14576,ROC,2026,2
10.00,37Q,"Eastern Air Express, LLC (EAX)",11982,GRK,11540,ELP,2026,1
10.00,3AQ,"Maritime Helicopters, Inc.",14942,SOV,12184,HOM,2026,1
10.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",14831,SJC,15618,VNY,2026,2
10.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",15167,TEB,15304,TPA,2026,2
10.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",15618,VNY,14153,PLS,2026,2
10.00,4W,Warbelow,11630,FAI,10783,BTT,2026,1
10.00,4W,Warbelow,11630,FAI,13415,MNT,2026,2
10.00,6F,"Fox Aircraft, LLC",10416,AUK,15085,SXP,2026,2
10.00,6F,"Fox Aircraft, LLC",10551,BET,12769,KOT,2026,1
10.00,6F,"Fox Aircraft, LLC",10551,BET,12851,KWK,2026,1
10.00,6F,"Fox Aircraft, LLC",10551,BET,13710,NME,2026,1
10.00,6F,"Fox Aircraft, LLC",10551,BET,15798,WNA,2026,1
10.00,6F,"Fox Aircraft, LLC",12719,KLG,10551,BET,2026,2
10.00,6F,"Fox Aircraft, LLC",12769,KOT,11550,EMK,2026,2
10.00,6F,"Fox Aircraft, LLC",12769,KOT,14234,PQS,2026,1
10.00,6F,"Fox Aircraft, LLC",13434,MOU,10416,AUK,2026,2
10.00,6F,"Fox Aircraft, LLC",13710,NME,10551,BET,2026,1
10.00,6F,"Fox Aircraft, LLC",14234,PQS,10416,AUK,2026,2
10.00,7S,Ryan Air f/k/a Arctic Transportation,10299,ANC,12807,KSM,2026,2
10.00,7S,Ryan Air f/k/a Arctic Transportation,13579,MYU,10551,BET,2026,2
10.00,7S,Ryan Air f/k/a Arctic Transportation,14856,SKK,15478,UNK,2026,1
10.00,7S,Ryan Air f/k/a Arctic Transportation,14880,SLQ,14987,SRV,2026,2
10.00,8E,Bering Air Inc.,11941,GLV,15478,UNK,2026,2
10.00,8E,Bering Air Inc.,12704,KKA,15478,UNK,2026,2
10.00,8E,Bering Air Inc.,13942,ORV,12268,IAN,2026,2
10.00,8E,Bering Air Inc.,14485,RDB,13970,OTZ,2026,1
10.00,8E,Bering Air Inc.,15478,UNK,15794,WMO,2026,1
10.00,8E,Bering Air Inc.,15785,WLK,14804,SHG,2026,1
10.00,8V,Wright Air Service,10225,AIN,13767,NUI,2026,1
10.00,8V,Wright Air Service,10349,ARC,11833,FYU,2026,1
10.00,8V,Wright Air Service,10754,BRW,10775,BTI,2026,2
10.00,8V,Wright Air Service,11007,CIK,12621,KBC,2026,1
10.00,8V,Wright Air Service,11844,GAL,14474,RBY,2026,2
10.00,8V,Wright Air Service,15581,VEE,11833,FYU,2026,1
10.00,9K,"Hyannis Air Service, Inc. dba Cape Air",12250,HYA,13541,MVY,2026,1
10.00,AA,American Airlines Inc.,11278,DCA,14492,RDU,2026,2
10.00,AN,"ADVANCED AIR, LLC",12177,HOB,10140,ABQ,2026,2
10.00,AN,"ADVANCED AIR, LLC",13194,MCE,12211,HSH,2026,1
10.00,DL,Delta Air Lines Inc.,14635,RSW,10599,BHM,2026,1
10.00,DL,Delta Air Lines Inc.,14869,SLC,13796,OAK,2026,1
10.00,GCQ,Glock Aviation GmbH,13156,MAD,10327,APC,2026,2
10.00,GCQ,Glock Aviation GmbH,13605,NAS,13898,OPF,2026,2
10.00,GV,Grant Aviation,12195,HPB,14718,SCM,2026,1
10.00,GV,Grant Aviation,12784,KPV,10245,AKN,2026,2
10.00,GV,Grant Aviation,15012,STG,11445,DUT,2026,1
10.00,HAQ,Hamilton Jetport Limited,12197,HPN,16271,YYZ,2026,2
10.00,HAQ,Hamilton Jetport Limited,16078,YHM,10519,BCT,2026,2
10.00,HAQ,Hamilton Jetport Limited,16271,YYZ,12197,HPN,2026,2
10.00,IWQ,Island Wings Ltd. Dba Island Wings Charter,11697,FLL,14896,SML,2026,2
10.00,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",13467,MRI,13196,MCG,2026,1
10.00,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",15160,TCT,13467,MRI,2026,1
10.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12779,KPN,10551,BET,2026,2
10.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12831,KUK,10405,ATT,2026,1
10.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12851,KWK,10551,BET,2026,1
10.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13770,NUP,12831,KUK,2026,2
10.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14234,PQS,13434,MOU,2026,2
10.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15085,SXP,11550,EMK,2026,2
10.00,KO,Alaska Central Express,13970,OTZ,14102,PHO,2026,2
10.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10519,BCT,12197,HPN,2026,1
10.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10744,BRL,12375,IRK,2026,2
10.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11057,CLT,12992,LIT,2026,2
10.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11292,DEN,11292,DEN,2026,2
10.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11764,FRG,14027,PBI,2026,2
10.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,12278,ICT,11057,CLT,2026,1
10.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,12388,ISM,10198,AGC,2026,1
10.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,12992,LIT,11057,CLT,2026,2
10.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13936,ORL,15167,TEB,2026,1
10.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14730,SDF,15412,TYS,2026,2
10.00,MQ,Envoy Air,13303,MIA,10721,BOS,2026,2
10.00,OO,SkyWest Airlines Inc.,10713,BOI,15041,SUN,2026,1
10.00,S2,Star Marianas Air Inc.,14582,ROP,12016,GUM,2026,1
10.00,TI,Tropic Ocean Airways LLC,10371,ASD,11697,FLL,2026,1
10.00,TJ,Tradewind Aviation,10154,ACK,15167,TEB,2026,1
10.00,TJ,Tradewind Aviation,10444,AXA,14843,SJU,2026,2
10.00,TJ,Tradewind Aviation,10519,BCT,13289,MHH,2026,2
10.00,TJ,Tradewind Aviation,10785,BTV,15167,TEB,2026,1
10.00,TJ,Tradewind Aviation,13541,MVY,15167,TEB,2026,1
10.00,TJ,Tradewind Aviation,13605,NAS,13303,MIA,2026,1
10.00,TJ,Tradewind Aviation,14027,PBI,14112,PIE,2026,2
10.00,TJ,Tradewind Aviation,14711,SCE,15167,TEB,2026,1
10.00,TJ,Tradewind Aviation,14986,SRQ,11624,EYW,2026,2
10.00,TJ,Tradewind Aviation,15024,STT,14692,SBH,2026,2
10.00,TJ,Tradewind Aviation,15024,STT,15598,VIJ,2026,2
10.00,TJ,Tradewind Aviation,15030,SUA,11534,ELH,2026,2
10.00,TJ,Tradewind Aviation,15030,SUA,13605,NAS,2026,1
